occupation,courses_list
UI/UX Designer | Experience Designer,"['Advanced Topic Studio (2D+3D)', 'Business in Design', 'Conceptual Cartography', 'Creating a Brand Language', 'Design History', 'Design Research', 'Design Writing', 'Form Studio', 'Media Matters', 'Thesis Presentation']"
UX & Product Designer,"['Character Animation Basics', 'Maya Workshop: Animation Basics']"
Product&Business Designer / Entrepreneurship Advocator,"['Design Management Program', 'Product Design', 'UI Design', 'Web Design']"
UX Designer,"['Analysis and Planning for User-Centered Design', 'Concepts and Practices in Usability Testing', 'Introduction to User Experience and UX Research', 'Prototyping User-Centered Design Solutions', 'Selling Customer Experience, User-Centered Design and Your Portfolio', 'User Centered Design for Web and Mobile Interfaces']"
Product Designer at SigFig,"['Advanced Project and Social Computing Design', 'C Programming Language', 'Complex Web Design', 'Computer Networking: A Top-Down Approach', 'Computer Supported Cooperative Work', 'Contextual Inquiry', 'Data Mining', 'Database Application Design', 'E-Commerce', 'Fundamental of Human Behavior']"
UX enthusiast | Looking for opportunities in UX Research & Design,"['Business Analytics and Intelligence', 'Computer Graphics', 'Contextual Inquiry and Consulting', 'Data Mining Techniques', 'Data Structures', 'Database Management and System Applications', 'Embedded Operating Systems', 'Fundamentals of Human Behavior', 'Graphic Design', 'Introduction to Interaction Design']"
Full Stack Designer,"['Aesthetics', 'Art Psychology', 'Art Theory', 'CSS Fundamentals', 'Design Methods For Interaction And Systems', 'Design, Use, Build Seminar', 'HTML Essential Training', 'Ideation Studio', 'Installation', 'JavaScript Essential Training']"
Experience Designer at Slalom Consulting,"['Accessibility and Design for Diverse Users', 'Digital Design', 'Foundations of Digital Design', 'Foundations of Human-Computer Interaction', 'Global User Research', 'Graduate Internship', 'Human-Computer Interaction Capstone', 'Information Visualization and Infographics', 'Inquiry Methods and Use Analysis', 'Interaction Design and Information Architecture']"
"UX Designer at BXB Digital, A Brambles Company","['Advanced Concept and System Design Studio', 'Advanced Interaction Design Studio', 'Business and Politics of Transportation Industry', 'Concept and System Design Studio', 'Costumer Centered Research', 'Design Strategy Studio', 'Dynamic Sketching', 'Future Scenarios Development', 'Interaction Design Studio', 'Introduction to Interaction Design']"
Product Designer,"['3D Modeling Foundamental', 'Audio-Visual Language', 'Basic Educational Statistics', 'Basis of Program Development (C++)', 'Calculus', 'Computer Assisted Communication', 'Data Structure and Algorithms', 'Design Psychology', 'Empirical Traditions in HCDE', 'Exhibition Design']"
Industrial / UX Designer at Beyond,"['Advanced Computer Modeling', 'Color: Theory and Application', 'Computer Aided Product Design', 'Contextual Research Methods', 'Creative Thinking Strategies', 'Design I: Elements and Organization', 'Design II: 3-D Form in Space', 'Drawing I: Form and Space', 'Drawing for Design', 'Emerging Manufacturing Materials']"
Senior UX Designer at Asurion,"['Building Virtual World', 'HCI Method']"
UI UX Designer,"['Digital Design', 'Foundations of Digital Design', 'Foundations of Human-Computer Interaction', 'Global User Research', 'Inquiry Methods and Use Analysis', 'Interaction Design and Information Architecture', 'Introduction to User-Centered Design', 'Photography', 'Prototyping and Implementation', 'Scripting for Interactive Systems']"
UI/UX Designer at ProKarma,"['Fundamentals of Art and Design', 'Grade 3 Modern Jazz', 'Grade 4 Modern Jazz', 'Kathakali Indian Classical Dance', 'Photography']"
UX Designer,"['Advanced Prototyping', 'Digital Imagery as Meaning & Form in HCI', 'Experience Design', 'Foundations of HCI', 'Interaction Design Methods', 'Interaction Design Practice', 'Rapid Design for Slow Change']"
UX Designer at Google,"['Action! A No-Nonsense Intro to Making Your Own Videos', ""Create Powerful Portraits w/ Hip Hop's Premier Photographer"", 'HTML & CSS From Scratch in 30 Days']"
Interaction & Service Designer at FJORD,"['Analysis workshop ""How to deal with behavioral data in R""', 'Conference_HCI International 2014', 'Conference_International Conference on Green and Human Information Technology (ICGHIT)2014', 'WHAT Datathon-challenge of analyzing behavioral data', 'Workshop_2012 Design Workshops 2012 at Boisbuchet']"
UX Designer at Sprinklr,"['Design Seminar', 'New Media Studies', 'Animation Fundamentals', 'Design Analysis', 'Design Management*', 'Design Methodology', 'Elements of Form', 'Ergonomics', 'Fundamentals of Design', 'Graphic Design']"
actively seeking ux/ui internship,"['Enterprise Management', 'Product Development', 'Site-specific User Experience', 'User Experience Design']"
Strategic + UX Designer // Visual Designer,"['2D Foundation', 'Africa/Oceanas/Americas', 'America in Art', 'Basic Photo Lab', 'Business Strategy', 'Business Strategy Lab', 'Calculus - Intermediate 1', 'Calculus - Intermediate 2', 'Calculus of Several Variables', 'Chautauqua Workshop']"
User Experience (UX) Principal Designer,"['Cognitive Psychology of HCI', 'Computational Implementation and Prototyping (Python)', 'Control Laws and Str', 'Design Thinking (Macromedia University of Applied Sciences)', 'Design of Mobile Robots', 'Digital Control Systems', 'Digital Filter Design', 'Fuzzy Logic in Engineering', 'Human-Centered Design for Social Innovation', 'Indiana University (MOOC)']"
Actively looking for full-time opportunities as UI/UX Designer | Interaction Designer | Front End Developer,"['Interface Design for Web Applications', 'Algorithms and Computing Theory', 'Computer Science Project I', 'Concepts and Structures in Internet Computing', 'Human Computer interaction', 'Introduction to Parallel and Distributed Computing', 'Mobile Application Development', 'Mobile Web Content and Development', 'Research Project', 'Software Engineering']"
UI/UX and Interaction Designer at Appster,"['Animation and VFX', 'Responsive Web design (Teamtreehouse)', 'Web Design (Teamtreehouse)', 'front end web development (Teamtreehouse)']"
UX Designer at PubMatic,"['Advanced Web Design Structures', 'Behavioral Science', 'Computer Graphics', 'Digital Media Assembly', 'Digital Media Productions', 'Entertainment Business', 'Interactive Media Design', 'Media and Society', 'Multimedia Audio', 'Real Time 3D Graphics']"
Liepin North America - UX/UI Designer,"['Advertising Planning', 'Branding Management', 'Communication Research Methods', 'Communication Statistics', 'Communication Theory', 'Data Mining', 'Growing in World-Class Companies', 'Human Computer Interaction', 'Innovative Interfaces', 'Integrated Marketing Communication']"
Designer at eBay,"['Communication Design Fundamentals', 'Designing Human-Centered Software', 'Document Design', 'Interaction Design', 'Mapping and Diagramming', 'Principles of Computing: Ruby', 'Tools for UX Design', 'Typography', 'Web Design']"
UI/UX Designer & Web Developer at Uclid Edulabs,"['Ajax', 'Design Techniques', 'Hardware Networking', 'Javascript', 'PHP', 'Programming Techniques', 'Responsive Design', 'Web Hacks']"
UX Designer,"['Advanced Project in Social Computing Design', 'Basic Interaction Design', 'Black & White Photography 1', 'Calligraphy 1', 'Cognitive Ergonomics', 'Cognitive Modeling and Intelligent Tutoring Systems', 'Cognitive Psychology', 'Communication Design Fundamentals', 'Computer Supported Cooperative Work', 'Computer Systems Fundamentals']"
UX Designer | Georgia Tech MS-HCI,"['Business Process Design', 'C Programming', 'Culture Formation and Innovation Design', 'Design Thinking & Expression', 'Design of Interactive Environment', 'Electrical Engineering', 'Engineering Training', 'Ergonomics and Innovation Design', 'Game Design', 'Graphic Design']"
UX Researcher at Microsoft WDG,"['Contextual Inquiry and Project Management', 'Dialogue of the Senses', 'Fundamentals of Human Behavior', 'Graphic Design', 'Information Architecture', 'Information in Social Systems', 'Interactive Media Design 1', 'Interactive Media Design 2', 'Introduction to Interaction Design', 'Marketing Statistic & Analytics']"
Product Designer,"['19th Century European Art', '2D Design', '3D Design', 'Accounting', 'Advanced Photography I (Color)', 'Advanced Photography II (Alternative Photography)', 'Advanced Photography III (View Camera)', 'Advertising Procedures', 'Black & White Photography I and II', 'Capstone Studio']"
UI/UX Designer at Opteamix LLC and Freelancer,"['12th', 'BCA', 'Msc(MM)']"
Lead UX Designer at Chegg Inc.,"['Gamification', 'Global Strategy', 'HCI', 'Intellectual Property Law', 'New Age of Innovation', 'New Game Business Models', 'Solving Societal Problems Through Enterprise and Innovation', 'Startup Creation', 'Strategic Market Planning']"
🎨 Lead UX/UI Designer & Front-End Developer,"['Advanced HTML & CSS', 'Advanced Photoshop', 'Color Theory', 'Corporate Branding', 'Flash Development', 'Human Computer Interaction', 'Motion Graphics', 'Principles of PHP Development', 'Print & Media Design', 'User Centered Interface Design']"
UX Designer at NWEA,"['Communications', 'Computer Science & Engineering', 'Informatics']"
Product Designer,"['Accounting for Managers', 'Analog and Digital Communication', 'Business Intelligence', 'C - Programming Fundamentals', 'Computer Architecture and Organization', 'Computer Graphics', 'Computer Networks', 'Corporate Legal Environment', 'Data Structures and Algorithms', 'Database Management Systems']"
UX Designer Intern@Microsoft | Looking for full-time opportunities 2018,"['Adv Studio: Service Design', 'Design Research', 'Engage: Animated Investigation', 'IxD 1:Foundations', 'IxD 2: Systems', 'IxD 3: Objects and Space', 'Programming and Electronics', 'Prototyping', 'Time Studio 1: Story', 'Time Studio 2: Behavior']"
Product Designer at MailTime,"['Advanced Web Design', 'Analysis of Survey Data', 'Design Methods', 'Design of Educational Games', 'Introduction to Web Design', 'Strategic Presentation Skills', 'Survey Design']"
Experience Designer,"['Advanced Project and Social Computing Design', 'Contextual Inquiry', 'Fundamental of Human Behavior', 'Information Visualization', 'Interaction Desgin', 'Market Research and Analysis', 'Need Assessment and Usability Evaluation', 'Negotiating Strategy in a Global Economy', 'Personal Informatics: Designing technology for reflection and experimentation', 'Social Interaction Experience']"
User Experience Designer at Oracle,"['Business Intelligence', 'Database Application Development', 'Database Applications Development', 'Enterprise Informatization Management', 'Foundations in Human Factors', 'Group and Interpersonal Dynamics in Complex Organizations', 'Information Analysis & Decision', 'Information Management', 'Information System Security', 'Information Technology Policy & Strategy']"
UX / Interaction / Visual Designer,"['Invision App', 'Sketch 3 from A to Z: Become an App Designer', 'UX & Web Design Master Course: Strategy, Design, Development', 'UX fields: Design, Research, and Strategy']"
Associate User Experience (UX) Designer at Indeed.com,"['Advanced Usability', 'Database Management', 'Design Thinking', 'Elements of Computer Programming', 'Elements of Software Programming', 'Foundations of Entrepreneurship', 'Human-Computer Interaction', 'Information in Social and Cultural Contexts', 'Interaction Design', 'Management of Information Systems']"
UX Designer,"['Computational Media', 'DIY-VR', 'Data Personalization', 'Design Management', 'Design Phsycology', 'Fundamentals of Technological Engineering', 'Interaction Design', 'Model Making', 'Physical Computing', 'User Experience Design']"
UX Designer at Solstice Mobile,"['Advanced Typography', 'Design Discourses', 'Electronic Publications Studio', 'Envisioning Information', 'Graphic Design', 'Identity Systems']"
UX Designer at Capital One,"['Advanced Residential Property Management', 'Housing and the Consumer', 'Housing for Later Life', 'Housing: Energy & the Environment', 'Managing Affordable & Specialized Housing', 'Managing Afordable and Specialized Housing', 'Principles of Real Estate', 'Real Estate Law', 'Real Estate Marketing', 'Residential Property Management I']"
